"no","es_code","pref","name","kana","x","y","status","register","updater","rgst","updt","created_id","updated_id"
"205","22090","11","新座","にいざ","35.800556","139.559444","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:46","batch","batch"
"206","22016","11","北朝霞","きたあさか","35.812194","139.590388","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:44","batch","batch"
"207","22092","11","西浦和","にしうらわ","35.840999","139.631111","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:46","batch","batch"
"208","22151","11","武蔵浦和","むさしうらわ","35.842416","139.649861","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:47","batch","batch"
"209","22142","11","南浦和","みなみうらわ","35.844472","139.672361","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:47","batch","batch"
"210","22109","11","東浦和","ひがしうらわ","35.860916","139.70786","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:46","batch","batch"
"211","22111","11","東川口","ひがしかわぐち","35.872027","139.747361","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:46","batch","batch"
"212","22145","11","南越谷","みなみこしがや","35.872778","139.794444","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:47","batch","batch"
"213","29601","11","越谷レイクタウン","こしがやれいくたうん","35.873083","139.825417","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:45","batch","batch"
"214","22165","11","吉川","よしかわ","35.873333","139.846667","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:47","batch","batch"
"215","29697","11","吉川美南","よしかわみなみ","35.864861","139.861389","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:47","batch","batch"
"216","22061","11","新三郷","しんみさと","35.855417","139.872582","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:45","batch","batch"
"217","22138","11","三郷(埼玉県)","みさと","35.841667","139.89","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:47","batch","batch"
"218","22334","12","新八柱","しんやはしら","35.788722","139.94161","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:45","batch","batch"
"219","22416","12","東松戸","ひがしまつど","35.767222","139.947222","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:46","batch","batch"
"220","22194","12","市川大野","いちかわおおの","35.751916","139.954805","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:44","batch","batch"
"221","22429","12","船橋法典","ふなばしほうてん","35.727611","139.969805","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:47","batch","batch"
"222","22401","12","西船橋","にしふなばし","35.703971","139.962639","1","0","0","2014-08-07 23:09:08","2017-06-29 12:02:46","batch","batch"
"223","22905","13","八王子","はちおうじ","35.652416","139.342139","1","0","0","2014-08-07 23:09:18","2017-06-29 12:02:46","batch","batch"
"224","22634","13","北八王子","きたはちおうじ","35.666111","139.366667","1","0","0","2014-08-07 23:09:18","2017-06-29 12:02:44","batch","batch"
"225","22686","13","小宮","こみや","35.682249","139.371972","1","0","0","2014-08-07 23:09:18","2017-06-29 12:02:45","batch","batch"
"226","22895","13","拝島","はいじま","35.717917","139.346833","1","0","0","2014-08-07 23:09:18","2017-06-29 12:02:46","batch","batch"
"227","22939","13","東福生","ひがしふっさ","35.742611","139.339055","1","0","0","2014-08-07 23:09:18","2017-06-29 12:02:46","batch","batch"
"228","22899","13","箱根ケ崎","はこねがさき","35.768166","139.349888","1","0","0","2014-08-07 23:09:18","2017-06-29 12:02:46","batch","batch"
"229","22005","11","金子","かねこ","35.807833","139.331861","1","0","0","2014-08-07 23:09:18","2017-06-29 12:02:44","batch","batch"
"230","22114","11","東飯能","ひがしはんのう","35.849472","139.329167","1","0","0","2014-08-07 23:09:18","2017-06-29 12:02:46","batch","batch"
"231","22038","11","高麗川","こまがわ","35.893083","139.341138","1","0","0","2014-08-07 23:09:18","2017-06-29 12:02:45","batch","batch"
"232","23096","14","大船","おおふな","35.350556","139.534416","1","0","0","2014-08-07 23:09:28","2017-06-29 12:02:44","batch","batch"
"233","23251","14","戸塚","とつか","35.397222","139.5375","1","0","0","2014-08-07 23:09:28","2017-06-29 12:02:46","batch","batch"
"234","23291","14","東戸塚","ひがしとつか","35.427222","139.559944","1","0","0","2014-08-07 23:09:28","2017-06-29 12:02:46","batch","batch"
"235","23316","14","保土ケ谷","ほどがや","35.443472","139.602805","1","0","0","2014-08-07 23:09:28","2017-06-29 12:02:47","batch","batch"
"236","23368","14","横浜","よこはま","35.462222","139.624444","1","0","0","2014-08-07 23:09:28","2017-06-29 12:02:47","batch","batch"
"237","23204","14","新川崎","しんかわさき","35.548138","139.674944","1","0","0","2014-08-07 23:09:28","2017-06-29 12:02:45","batch","batch"
"238","23345","14","武蔵小杉","むさしこすぎ","35.572083","139.664444","1","0","0","2014-08-07 23:09:28","2017-06-29 12:02:47","batch","batch"
"239","22865","13","西大井","にしおおい","35.598555","139.725027","1","0","0","2014-08-07 23:09:28","2017-06-29 12:02:46","batch","batch"
"240","22559","13","大崎","おおさき","35.616667","139.731389","1","0","0","2014-08-07 23:09:28","2017-06-29 12:02:44","batch","batch"
"241","22548","13","恵比寿","えびす","35.643611","139.7125","1","0","0","2014-08-07 23:09:28","2017-06-29 12:02:44","batch","batch"
"242","22715","13","渋谷","しぶや","35.655278","139.705","1","0","0","2014-08-07 23:09:28","2017-06-29 12:02:45","batch","batch"
"243","22741","13","新宿","しんじゅく","35.6875","139.703056","1","0","0","2014-08-07 23:09:28","2017-06-29 12:02:45","batch","batch"
"244","22513","13","池袋","いけぶくろ","35.726694","139.714361","1","0","0","2014-08-07 23:09:28","2017-06-29 12:02:44","batch","batch"
"245","22517","13","板橋","いたばし","35.742805","139.722778","1","0","0","2014-08-07 23:09:38","2017-06-29 12:02:44","batch","batch"
"246","22754","13","十条(東京都)","じゅうじょう","35.757333","139.725388","1","0","0","2014-08-07 23:09:38","2017-06-29 12:02:45","batch","batch"
"247","22626","13","北赤羽","きたあかばね","35.783472","139.709416","1","0","0","2014-08-07 23:09:38","2017-06-29 12:02:44","batch","batch"
"248","22530","13","浮間舟渡","うきまふなど","35.787999","139.694583","1","0","0","2014-08-07 23:09:38","2017-06-29 12:02:44","batch","batch"
"249","22082","11","戸田公園","とだこうえん","35.804833","139.68125","1","0","0","2014-08-07 23:09:38","2017-06-29 12:02:46","batch","batch"
"250","22081","11","戸田(埼玉県)","とだ","35.814444","139.672805","1","0","0","2014-08-07 23:09:38","2017-06-29 12:02:46","batch","batch"
"251","22023","11","北戸田","きたとだ","35.824306","139.663444","1","0","0","2014-08-07 23:09:38","2017-06-29 12:02:44","batch","batch"
"252","22085","11","中浦和","なかうらわ","35.850694","139.640527","1","0","0","2014-08-07 23:09:38","2017-06-29 12:02:46","batch","batch"
"253","22149","11","南与野","みなみよの","35.864222","139.634416","1","0","0","2014-08-07 23:09:38","2017-06-29 12:02:47","batch","batch"
"254","22168","11","与野本町","よのほんまち","35.877944","139.629249","1","0","0","2014-08-07 23:09:38","2017-06-29 12:02:47","batch","batch"
"255","22025","11","北与野","きたよの","35.887611","139.631888","1","0","0","2014-08-07 23:09:38","2017-06-29 12:02:44","batch","batch"
"256","22167","11","与野","よの","35.881111","139.642222","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:47","batch","batch"
"257","22017","11","北浦和","きたうらわ","35.868944","139.649416","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:44","batch","batch"
"258","22174","11","蕨","わらび","35.824944","139.693666","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:47","batch","batch"
"259","22094","11","西川口","にしかわぐち","35.8125","139.707611","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:46","batch","batch"
"260","22011","11","川口","かわぐち","35.798666","139.720777","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:44","batch","batch"
"261","22934","13","東十条","ひがしじゅうじょう","35.759722","139.730916","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:46","batch","batch"
"262","22549","13","王子","おうじ","35.75","139.741111","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:44","batch","batch"
"263","22607","13","上中里","かみなかざと","35.74336","139.750166","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:44","batch","batch"
"264","22802","13","田端","たばた","35.734888","139.763944","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:45","batch","batch"
"265","22880","13","西日暮里","にしにっぽり","35.728889","139.77","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:46","batch","batch"
"266","22531","13","鶯谷","うぐいすだに","35.717083","139.782305","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:44","batch","batch"
"267","22570","13","御徒町","おかちまち","35.704167","139.778056","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:44","batch","batch"
"268","22617","13","神田(東京都)","かんだ","35.689722","139.774167","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:44","batch","batch"
"269","23036","13","有楽町","ゆうらくちょう","35.672222","139.765833","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:47","batch","batch"
"270","22751","13","新橋","しんばし","35.663333","139.761389","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:45","batch","batch"
"271","22914","13","浜松町","はままつちょう","35.652222","139.760278","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:46","batch","batch"
"272","22807","13","田町(東京都)","たまち","35.6425","139.75075","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:45","batch","batch"
"273","22709","13","品川","しながわ","35.625278","139.741944","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:45","batch","batch"
"274","22556","13","大井町","おおいまち","35.603889","139.737778","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:44","batch","batch"
"275","22566","13","大森(東京都)","おおもり","35.585139","139.731138","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:44","batch","batch"
"276","22602","13","蒲田","かまた","35.558916","139.71875","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:44","batch","batch"
"277","23126","14","川崎","かわさき","35.528166","139.700082","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:44","batch","batch"
"278","23244","14","鶴見","つるみ","35.505305","139.679222","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:46","batch","batch"
"279","23205","14","新子安","しんこやす","35.483805","139.657972","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:45","batch","batch"
"280","23289","14","東神奈川","ひがしかながわ","35.474639","139.636528","1","0","0","2014-08-07 23:09:48","2017-06-29 12:02:46","batch","batch"
"281","22495","13","浅草","あさくさ","35.707444","139.80086","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:43","batch","batch"
"282","22859","13","とうきょうスカイツリー","とうきょうすかいつりー","35.70711","139.812278","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:46","batch","batch"
"283","22946","13","曳舟","ひきふね","35.715139","139.819916","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:46","batch","batch"
"284","22943","13","東向島","ひがしむこうじま","35.721806","139.822639","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:46","batch","batch"
"285","22600","13","鐘ケ淵","かねがふち","35.730194","139.823222","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:44","batch","batch"
"286","22971","13","堀切","ほりきり","35.739722","139.820972","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:47","batch","batch"
"287","22532","13","牛田(東京都)","うしだ","35.741166","139.8145","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:44","batch","batch"
"288","22678","13","小菅","こすげ","35.755722","139.816083","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:45","batch","batch"
"289","22692","13","五反野","ごたんの","35.76286","139.812527","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:45","batch","batch"
"290","22537","13","梅島","うめじま","35.769361","139.80086","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:44","batch","batch"
"291","22863","13","西新井","にしあらい","35.774","139.793666","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:46","batch","batch"
"292","22796","13","竹ノ塚","たけのつか","35.791277","139.794028","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:45","batch","batch"
"293","22161","11","谷塚","やつか","35.810944","139.804527","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:47","batch","batch"
"294","22068","11","草加","そうか","35.825278","139.806667","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:45","batch","batch"
"295","22133","11","獨協大学前","どっきょうだいがくまえ","35.839972","139.803944","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:46","batch","batch"
"296","22059","11","新田(埼玉県)","しんでん","35.850666","139.798944","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:45","batch","batch"
"297","22014","11","蒲生","がもう","35.863805","139.794861","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:44","batch","batch"
"298","22055","11","新越谷","しんこしがや","35.871972","139.793138","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:45","batch","batch"
"299","22034","11","越谷","こしがや","35.885055","139.789277","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:45","batch","batch"
"300","22021","11","北越谷","きたこしがや","35.898832","139.783138","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:44","batch","batch"
"301","21986","11","大袋","おおぶくろ","35.920944","139.781194","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:44","batch","batch"
"302","22067","11","せんげん台","せんげんだい","35.932555","139.777805","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:45","batch","batch"
"303","22071","11","武里","たけさと","35.945833","139.773832","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:45","batch","batch"
"304","21974","11","一ノ割","いちのわり","35.960944","139.769527","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:44","batch","batch"
"305","22002","11","春日部","かすかべ","35.976555","139.755583","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:44","batch","batch"
"306","22019","11","北春日部","きたかすかべ","35.987444","139.747222","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:44","batch","batch"
"307","22120","11","姫宮","ひめみや","36.000889","139.742055","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:46","batch","batch"
"308","22079","11","東武動物公園","とうぶどうぶつこうえん","36.021667","139.729916","1","0","0","2014-08-07 23:09:58","2017-06-29 12:02:46","batch","batch"
"309","22628","13","北池袋","きたいけぶくろ","35.737083","139.719527","1","0","0","2014-08-07 23:10:08","2017-06-29 12:02:44","batch","batch"
"310","22721","13","下板橋","しもいたばし","35.741833","139.718889","1","0","0","2014-08-07 23:10:08","2017-06-29 12:02:45","batch","batch"
"311","22569","13","大山(東京都)","おおやま","35.745221","139.705889","1","0","0","2014-08-07 23:10:08","2017-06-29 12:02:44","batch","batch"
